,電影名稱,電影場次,電影評分,預告片,封面,影城,地址,票價
10,媽的多重宇宙,10:20,87%,https://movies.yahoo.com.tw/video/%E5%AA%BD%E7%9A%84%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-071550613.html?movie_id=12804,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/eJLS7BFacgQXl6hbNAAv-1080x1542.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
10,媽的多重宇宙,15:40,87%,https://movies.yahoo.com.tw/video/%E5%AA%BD%E7%9A%84%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-071550613.html?movie_id=12804,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/eJLS7BFacgQXl6hbNAAv-1080x1542.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
10,媽的多重宇宙,18:20,87%,https://movies.yahoo.com.tw/video/%E5%AA%BD%E7%9A%84%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-071550613.html?movie_id=12804,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/eJLS7BFacgQXl6hbNAAv-1080x1542.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
10,媽的多重宇宙,21:00,87%,https://movies.yahoo.com.tw/video/%E5%AA%BD%E7%9A%84%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99-%E6%AD%A3%E5%BC%8F%E9%A0%90%E5%91%8A-071550613.html?movie_id=12804,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/eJLS7BFacgQXl6hbNAAv-1080x1542.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
11,犯罪都市2,12:40,95%,https://movies.yahoo.com.tw/video/%E7%8A%AF%E7%BD%AA%E9%83%BD%E5%B8%822-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-170022519.html?movie_id=12923,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/May2022/MjbrwWBJM2wVBLhEWJ8q-1080x1543.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
11,犯罪都市2,14:50,95%,https://movies.yahoo.com.tw/video/%E7%8A%AF%E7%BD%AA%E9%83%BD%E5%B8%822-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-170022519.html?movie_id=12923,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/May2022/MjbrwWBJM2wVBLhEWJ8q-1080x1543.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
11,犯罪都市2,17:00,95%,https://movies.yahoo.com.tw/video/%E7%8A%AF%E7%BD%AA%E9%83%BD%E5%B8%822-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-170022519.html?movie_id=12923,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/May2022/MjbrwWBJM2wVBLhEWJ8q-1080x1543.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
11,犯罪都市2,21:30,95%,https://movies.yahoo.com.tw/video/%E7%8A%AF%E7%BD%AA%E9%83%BD%E5%B8%822-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-170022519.html?movie_id=12923,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/May2022/MjbrwWBJM2wVBLhEWJ8q-1080x1543.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
12,牛首村,13:20,96%,https://movies.yahoo.com.tw/video/%E7%89%9B%E9%A6%96%E6%9D%91-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-165009616.html?movie_id=12924,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/April2022/NCSnbxMEf9FjDZiklfPT-1080x1543.JPG,板橋秀泰,新北市板橋區縣民大道2段3號,290
13,電影版 99.9 不可能的翻案,15:10,95%,https://movies.yahoo.com.tw/video/%E9%9B%BB%E5%BD%B1%E7%89%88-99-9-%E4%B8%8D%E5%8F%AF%E8%83%BD%E7%9A%84%E7%BF%BB%E6%A1%88-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-025553475.html?movie_id=12925,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/May2022/WT76Xu8RIQROWlvk5hz8-1080x1543.JPG,板橋秀泰,新北市板橋區縣民大道2段3號,290
13,電影版 99.9 不可能的翻案,17:30,95%,https://movies.yahoo.com.tw/video/%E9%9B%BB%E5%BD%B1%E7%89%88-99-9-%E4%B8%8D%E5%8F%AF%E8%83%BD%E7%9A%84%E7%BF%BB%E6%A1%88-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-025553475.html?movie_id=12925,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/May2022/WT76Xu8RIQROWlvk5hz8-1080x1543.JPG,板橋秀泰,新北市板橋區縣民大道2段3號,290
14,終極夜路,10:40,80%,https://movies.yahoo.com.tw/video/%E7%B5%82%E6%A5%B5%E5%A4%9C%E8%B7%AF-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-140934271.html?movie_id=12977,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/May2022/dn2BIzDFfJ0D3eaX43Sf-1080x1543.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
14,終極夜路,15:00,80%,https://movies.yahoo.com.tw/video/%E7%B5%82%E6%A5%B5%E5%A4%9C%E8%B7%AF-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-140934271.html?movie_id=12977,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/May2022/dn2BIzDFfJ0D3eaX43Sf-1080x1543.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
14,終極夜路,19:10,80%,https://movies.yahoo.com.tw/video/%E7%B5%82%E6%A5%B5%E5%A4%9C%E8%B7%AF-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-140934271.html?movie_id=12977,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/May2022/dn2BIzDFfJ0D3eaX43Sf-1080x1543.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
15,進擊的地才,10:30,75%,https://movies.yahoo.com.tw/video/%E9%80%B2%E6%93%8A%E7%9A%84%E5%9C%B0%E6%89%8D-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-144124100.html?movie_id=12980,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/April2022/O4HyAZj90xX3lvCzGylw-1080x1600.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
15,進擊的地才,15:00,75%,https://movies.yahoo.com.tw/video/%E9%80%B2%E6%93%8A%E7%9A%84%E5%9C%B0%E6%89%8D-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-144124100.html?movie_id=12980,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/April2022/O4HyAZj90xX3lvCzGylw-1080x1600.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
15,進擊的地才,19:00,75%,https://movies.yahoo.com.tw/video/%E9%80%B2%E6%93%8A%E7%9A%84%E5%9C%B0%E6%89%8D-%E4%B8%AD%E6%96%87%E9%A0%90%E5%91%8A-144124100.html?movie_id=12980,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/April2022/O4HyAZj90xX3lvCzGylw-1080x1600.jpg,板橋秀泰,新北市板橋區縣民大道2段3號,290
